index,feature,ground_truth,predicted
2561,occupation,-1,-1
2564,occupation,-1,-1
2575,occupation,1,1
2581,occupation,1,-1
2600,occupation,1,-1
2606,occupation,1,-1
2613,occupation,-1,-1
2615,occupation,1,-1
2618,occupation,1,-1
2623,occupation,1,-1
2627,occupation,1,-1
2631,occupation,-1,-1
2632,occupation,1,1
2633,occupation,1,-1
2644,occupation,1,-1
2652,occupation,1,1
2656,occupation,1,1
2659,occupation,1,-1
2668,occupation,1,-1
2674,occupation,1,1
2681,occupation,1,-1
2689,occupation,1,-1
2692,occupation,1,-1
2711,occupation,-1,-1
2717,occupation,1,-1
2726,occupation,1,-1
2728,occupation,1,-1
2736,occupation,1,-1
2768,occupation,1,1
2777,occupation,1,-1
2779,occupation,1,-1
2784,occupation,1,-1
2785,occupation,1,-1
2797,occupation,1,-1
2799,occupation,1,-1
2806,occupation,1,-1
2812,occupation,1,-1
2819,occupation,1,1
2821,occupation,1,-1
2839,occupation,1,1
2854,occupation,1,-1
2863,occupation,1,1
2865,occupation,1,1
2873,occupation,1,-1
2877,occupation,1,1
2881,occupation,1,-1
2899,occupation,1,1
2916,occupation,1,-1
2921,occupation,1,-1
2929,occupation,1,1
2931,occupation,1,-1
2938,occupation,1,-1
2946,occupation,1,-1
2950,occupation,1,-1
2973,occupation,1,-1
2979,occupation,-1,-1
3006,occupation,1,1
3010,occupation,1,1
3011,occupation,1,-1
3045,occupation,-1,-1
3051,occupation,1,1
3070,occupation,1,1
3086,occupation,1,1
3095,occupation,1,-1
3104,occupation,1,-1
3107,occupation,1,-1
3114,occupation,1,-1
3124,occupation,1,1
3126,occupation,1,-1
3157,occupation,1,-1
3161,occupation,1,1
3163,occupation,1,-1
3166,occupation,1,1
3202,occupation,1,-1
3213,occupation,1,1
3228,occupation,1,-1
3231,occupation,1,-1
3233,occupation,1,-1
3234,occupation,1,-1
3239,occupation,1,1
3240,occupation,1,-1
3244,occupation,1,1
3258,occupation,1,1
3264,occupation,1,-1
3266,occupation,1,1
3268,occupation,1,-1
3277,occupation,1,1
3281,occupation,-1,-1
3292,occupation,1,-1
3295,occupation,1,-1
3299,occupation,1,1
3304,occupation,1,1
3305,occupation,1,-1
3310,occupation,1,1
3318,occupation,1,-1
3319,occupation,1,-1
3337,occupation,1,-1
3353,occupation,1,-1
3358,occupation,1,-1
3364,occupation,1,-1
3372,occupation,1,1
3390,occupation,1,-1
3393,occupation,1,-1
3402,occupation,1,1
3407,occupation,1,1
3418,occupation,1,1
3437,occupation,1,-1
3445,occupation,1,-1
3448,occupation,1,-1
3450,occupation,1,-1
3456,occupation,1,1
3464,occupation,1,1
3466,occupation,1,-1
3478,occupation,1,-1
3480,occupation,1,1
3494,occupation,1,-1
3507,occupation,1,-1
3508,occupation,1,1
3521,occupation,1,1
3532,occupation,1,-1
3546,occupation,1,-1
3551,occupation,-1,-1
3552,occupation,1,-1
3557,occupation,1,-1
3564,occupation,-1,-1
3567,occupation,1,-1
3570,occupation,-1,-1
3587,occupation,1,-1
3604,occupation,1,-1
3622,occupation,1,1
3626,occupation,1,1
3628,occupation,1,-1
3646,occupation,1,-1
3664,occupation,1,1
3667,occupation,1,1
3668,occupation,1,-1
3675,occupation,-1,-1
3688,occupation,1,-1
3692,occupation,1,-1
3694,occupation,1,-1
3697,occupation,1,-1
3702,occupation,1,-1
3712,occupation,1,1
3734,occupation,1,-1
3747,occupation,1,-1
3749,occupation,1,-1
3751,occupation,1,-1
3754,occupation,1,-1
3768,occupation,1,1
3783,occupation,-1,-1
3785,occupation,-1,-1
3808,occupation,1,-1
3811,occupation,1,-1
3813,occupation,1,-1
3826,occupation,1,-1
3835,occupation,1,-1
3844,occupation,1,-1
3850,occupation,1,1
3854,occupation,1,-1
3883,occupation,1,-1
3885,occupation,-1,-1
3887,occupation,-1,-1
3890,occupation,1,-1
3901,occupation,1,-1
3919,occupation,-1,-1
3928,occupation,1,1
3935,occupation,1,1
3938,occupation,1,1
3943,occupation,1,-1
3945,occupation,1,-1
3968,occupation,1,-1
3970,occupation,1,1
3973,occupation,1,-1
3995,occupation,-1,-1
4022,occupation,1,-1
4031,occupation,1,-1
4061,occupation,-1,-1
4063,occupation,1,-1
4069,occupation,1,1
4076,occupation,-1,-1
4084,occupation,1,1
4115,occupation,1,1
4122,occupation,1,-1
4129,occupation,1,1
4134,occupation,-1,-1
4135,occupation,1,-1
4136,occupation,-1,-1
4147,occupation,1,-1
4152,occupation,-1,-1
4153,occupation,1,-1
4156,occupation,1,-1
4158,occupation,1,-1
4162,occupation,1,-1
4163,occupation,1,-1
4164,occupation,1,1
4176,occupation,1,-1
4190,occupation,1,1
4204,occupation,1,-1
4207,occupation,1,-1
4222,occupation,1,-1
4237,occupation,1,-1
4250,occupation,1,1
4256,occupation,1,-1
4258,occupation,1,-1
4292,occupation,1,-1
4293,occupation,1,-1
4302,occupation,1,-1
4307,occupation,1,-1
4318,occupation,1,-1
4342,occupation,1,-1
4348,occupation,1,-1
4369,occupation,1,-1
4397,occupation,1,1
4409,occupation,1,1
4413,occupation,1,-1
4420,occupation,1,-1
4426,occupation,1,1
4434,occupation,1,-1
4453,occupation,1,-1
4456,occupation,1,1
4457,occupation,1,-1
4464,occupation,1,1
4467,occupation,1,-1
4474,occupation,1,-1
4485,occupation,1,-1
4486,occupation,-1,-1
4491,occupation,1,-1
4497,occupation,1,-1
4511,occupation,1,-1
4520,occupation,1,-1
4528,occupation,1,-1
4532,occupation,1,1
4535,occupation,1,1
4549,occupation,1,-1
4559,occupation,1,-1
4579,occupation,-1,-1
4587,occupation,1,1
4642,occupation,1,1
4648,occupation,1,-1
4649,occupation,1,-1
4652,occupation,1,1
4657,occupation,1,1
4670,occupation,1,-1
4674,occupation,1,1
4708,occupation,1,1
4720,occupation,-1,-1
4721,occupation,1,1
4735,occupation,1,-1
4739,occupation,1,-1
4741,occupation,1,1
4748,occupation,1,-1
4749,occupation,1,-1
4787,occupation,1,1
4790,occupation,-1,-1
4797,occupation,1,-1
4802,occupation,1,-1
4803,occupation,1,-1
4805,occupation,1,1
4809,occupation,1,1
4811,occupation,1,1
4813,occupation,1,-1
4816,occupation,1,-1
4836,occupation,1,-1
4846,occupation,1,-1
4856,occupation,1,1
4863,occupation,1,-1
4870,occupation,1,-1
4886,occupation,1,-1
4892,occupation,1,1
4895,occupation,-1,-1
4896,occupation,1,-1
4913,occupation,1,-1
4915,occupation,1,-1
4934,occupation,1,-1
4937,occupation,1,-1
4957,occupation,1,-1
4974,occupation,1,-1
4980,occupation,-1,-1
4981,occupation,1,-1
5008,occupation,1,-1
5018,occupation,1,1
5029,occupation,1,1
5030,occupation,1,-1
5043,occupation,1,-1
5047,occupation,1,-1
5063,occupation,1,1
5073,occupation,1,-1
5077,occupation,1,-1
5099,occupation,1,-1
5103,occupation,1,-1
5107,occupation,1,1
5108,occupation,1,-1
5125,occupation,1,1
5141,occupation,1,1
5155,occupation,1,1
5156,occupation,1,-1
5162,occupation,1,-1
5167,occupation,1,-1
5176,occupation,1,-1
5185,occupation,1,1
5194,occupation,1,-1
5201,occupation,1,-1
5218,occupation,1,-1
5221,occupation,1,-1
5228,occupation,1,1
5231,occupation,1,-1
5237,occupation,1,-1
5239,occupation,1,-1
5253,occupation,1,-1
5256,occupation,1,-1
5270,occupation,1,1
5287,occupation,1,-1
5296,occupation,1,-1
5307,occupation,1,-1
5313,occupation,1,-1
5319,occupation,1,-1
5325,occupation,1,-1
5341,occupation,1,-1
5365,occupation,1,-1
5375,occupation,1,1
5402,occupation,1,-1
5415,occupation,1,-1
5417,occupation,1,-1
5422,occupation,1,1
5423,occupation,1,-1
5435,occupation,1,1
5447,occupation,1,-1
5467,occupation,1,-1
5471,occupation,1,1
5486,occupation,1,-1
5502,occupation,-1,-1
5508,occupation,1,-1
5515,occupation,1,-1
5528,occupation,1,-1
5533,occupation,1,-1
5539,occupation,1,1
5547,occupation,1,-1
5548,occupation,1,-1
5551,occupation,1,-1
5556,occupation,1,1
5571,occupation,1,-1
5575,occupation,1,-1
5586,occupation,1,1
5594,occupation,1,1
5598,occupation,1,1
5603,occupation,1,1
5613,occupation,1,1
5647,occupation,1,1
5657,occupation,1,-1
5667,occupation,-1,-1
5678,occupation,1,-1
5692,occupation,1,1
5696,occupation,-1,-1
5727,occupation,1,1
5733,occupation,-1,-1
5738,occupation,1,-1
5741,occupation,1,1
5744,occupation,1,-1
5763,occupation,1,-1
5768,occupation,1,-1
5791,occupation,1,-1
5812,occupation,1,-1
5822,occupation,1,-1
5823,occupation,1,-1
5846,occupation,1,-1
5873,occupation,1,-1
5880,occupation,-1,-1
5881,occupation,1,1
5890,occupation,1,1
5910,occupation,1,-1
5911,occupation,1,-1
5922,occupation,1,-1
5924,occupation,1,1
5928,occupation,1,-1
5930,occupation,1,-1
5932,occupation,1,-1
5952,occupation,1,-1
5953,occupation,1,-1
5957,occupation,1,-1
5982,occupation,1,1
5987,occupation,1,-1
5990,occupation,1,-1
5993,occupation,1,-1
5995,occupation,1,-1
6004,occupation,1,1
6011,occupation,1,-1
6012,occupation,1,-1
6019,occupation,1,-1
6026,occupation,1,1
6031,occupation,1,-1
6035,occupation,1,-1
6039,occupation,1,-1
6048,occupation,1,-1
6052,occupation,1,-1
6074,occupation,1,-1
6082,occupation,1,-1
6104,occupation,1,-1
6105,occupation,1,-1
6107,occupation,1,-1
6118,occupation,1,-1
6134,occupation,1,-1
6170,occupation,1,-1
6172,occupation,1,-1
6177,occupation,1,-1
6184,occupation,1,1
6193,occupation,1,-1
6199,occupation,1,-1
6201,occupation,1,-1
6206,occupation,1,1
6214,occupation,1,-1
6225,occupation,1,-1
6226,occupation,1,-1
6233,occupation,1,-1
6236,occupation,1,-1
6239,occupation,-1,-1
6252,occupation,1,-1
6257,occupation,1,-1
6268,occupation,1,-1
6283,occupation,1,1
6298,occupation,1,-1
6311,occupation,1,-1
6319,occupation,1,-1
6325,occupation,1,-1
6335,occupation,1,-1
6339,occupation,1,1
6352,occupation,1,1
6353,occupation,1,-1
6356,occupation,1,-1
6371,occupation,1,-1
6373,occupation,1,1
6374,occupation,1,1
6379,occupation,1,-1
6384,occupation,1,-1
6392,occupation,1,-1
6419,occupation,1,-1
6421,occupation,1,-1
6467,occupation,1,-1
6473,occupation,1,-1
6478,occupation,1,1
6484,occupation,1,-1
6501,occupation,1,-1
6508,occupation,1,-1
6510,occupation,1,-1
6522,occupation,1,-1
6527,occupation,1,-1
6529,occupation,1,-1
6537,occupation,1,1
6556,occupation,1,1
6561,occupation,1,-1
6568,occupation,1,-1
6602,occupation,1,1
6609,occupation,1,-1
6621,occupation,1,1
6638,occupation,1,-1
6659,occupation,1,-1
6667,occupation,1,-1
6675,occupation,1,1
6683,occupation,1,-1
6701,occupation,1,-1
6732,occupation,1,-1
6739,occupation,1,-1
6750,occupation,1,1
6764,occupation,1,-1
6766,occupation,1,1
6772,occupation,1,1
6775,occupation,1,-1
6780,occupation,-1,-1
6781,occupation,1,-1
6782,occupation,1,-1
6792,occupation,1,-1
6799,occupation,1,-1
6807,occupation,-1,-1
6811,occupation,1,1
6827,occupation,1,-1
6831,occupation,1,-1
6844,occupation,1,-1
6846,occupation,1,1
6849,occupation,1,-1
6858,occupation,-1,-1
6859,occupation,-1,-1
6860,occupation,1,-1
6878,occupation,1,-1
6918,occupation,1,-1
6921,occupation,1,-1
6933,occupation,1,-1
6959,occupation,1,-1
6984,occupation,1,-1
6986,occupation,1,-1
6988,occupation,1,-1
7015,occupation,1,-1
7046,occupation,1,-1
7055,occupation,1,1
7061,occupation,-1,-1
7065,occupation,1,-1
7070,occupation,1,-1
7079,occupation,1,1
7087,occupation,1,1
7089,occupation,-1,-1
7103,occupation,1,-1
7118,occupation,1,-1
7125,occupation,1,-1
7152,occupation,-1,-1
7158,occupation,1,-1
7162,occupation,1,-1
7163,occupation,1,-1
7173,occupation,-1,-1
7174,occupation,1,-1
7175,occupation,-1,-1
7179,occupation,1,-1
7195,occupation,1,-1
7199,occupation,1,-1
7200,occupation,1,-1
7203,occupation,1,-1
7214,occupation,1,-1
7222,occupation,1,-1
7251,occupation,-1,-1
7253,occupation,-1,-1
7268,occupation,1,-1
7273,occupation,1,-1
7280,occupation,-1,-1
7305,occupation,1,-1
7307,occupation,1,1
7314,occupation,1,1
7341,occupation,1,-1
7342,occupation,1,1
7344,occupation,-1,-1
7362,occupation,-1,-1
7364,occupation,-1,-1
7379,occupation,1,-1
7395,occupation,1,-1
7398,occupation,1,-1
7414,occupation,1,-1
7435,occupation,1,-1
7451,occupation,1,1
7459,occupation,1,-1
7463,occupation,1,-1
7476,occupation,1,-1
7479,occupation,1,1
7484,occupation,1,-1
7495,occupation,1,-1
7496,occupation,1,-1
7511,occupation,1,-1
7512,occupation,1,1
7516,occupation,1,-1
7527,occupation,1,-1
7531,occupation,1,1
7535,occupation,1,-1
7545,occupation,-1,-1
7560,occupation,1,1
7571,occupation,1,-1
7602,occupation,1,-1
7619,occupation,1,1
7620,occupation,1,1
7628,occupation,1,-1
7641,occupation,1,-1
7644,occupation,-1,-1
7657,occupation,1,-1
7660,occupation,1,-1
7665,occupation,1,-1
7676,occupation,1,-1
7677,occupation,1,-1
7685,occupation,1,-1
7690,occupation,1,1
7699,occupation,1,-1
7701,occupation,1,-1
7709,occupation,1,-1
7733,occupation,1,1
7734,occupation,1,-1
7794,occupation,1,-1
7797,occupation,1,1
7802,occupation,1,-1
7807,occupation,1,-1
7809,occupation,1,-1
7813,occupation,1,-1
7827,occupation,1,1
7854,occupation,1,-1
7860,occupation,1,-1
7873,occupation,1,-1
7877,occupation,1,-1
7882,occupation,1,1
7898,occupation,1,-1
7901,occupation,1,-1
7908,occupation,1,-1
7909,occupation,1,-1
7913,occupation,1,-1
7921,occupation,1,-1
7925,occupation,1,-1
7930,occupation,1,-1
7955,occupation,1,-1
7975,occupation,1,1
7976,occupation,1,-1
7979,occupation,1,1
7990,occupation,1,-1
8008,occupation,-1,-1
8014,occupation,-1,-1
8015,occupation,-1,1
8036,occupation,1,-1
8078,occupation,1,-1
8081,occupation,1,-1
8083,occupation,1,1
8095,occupation,-1,-1
8109,occupation,-1,-1
8110,occupation,1,-1
8119,occupation,1,-1
8129,occupation,1,-1
8130,occupation,1,-1
8131,occupation,1,-1
8153,occupation,1,-1
8163,occupation,1,-1
8167,occupation,1,-1
8169,occupation,1,-1
8180,occupation,1,-1
8185,occupation,1,1
8186,occupation,1,-1
8196,occupation,1,1
8204,occupation,1,1
8206,occupation,1,-1
8212,occupation,1,-1
8221,occupation,1,1
8235,occupation,1,-1
8263,occupation,1,-1
8269,occupation,1,-1
8271,occupation,1,-1
8278,occupation,1,-1
8282,occupation,1,1
8287,occupation,1,-1
8291,occupation,1,-1
8302,occupation,1,1
8326,occupation,1,-1
8335,occupation,1,-1
8342,occupation,1,-1
8354,occupation,1,-1
8360,occupation,1,-1
8372,occupation,1,-1
8376,occupation,-1,-1
8378,occupation,-1,-1
8383,occupation,1,1
8385,occupation,1,-1
8388,occupation,1,-1
8392,occupation,1,-1
8396,occupation,1,-1
8407,occupation,1,1
8421,occupation,1,-1
8434,occupation,-1,-1
8435,occupation,-1,-1
8436,occupation,1,-1
8437,occupation,1,-1
8447,occupation,1,1
8456,occupation,-1,-1
8459,occupation,1,-1
8460,occupation,1,1
8503,occupation,1,-1
8509,occupation,1,-1
8514,occupation,1,-1
8520,occupation,1,-1
8523,occupation,1,-1
8527,occupation,1,-1
8559,occupation,1,-1
8566,occupation,1,1
8567,occupation,1,-1
8578,occupation,1,-1
8610,occupation,1,-1
8622,occupation,1,-1
8625,occupation,1,-1
8641,occupation,1,-1
8653,occupation,1,-1
8657,occupation,1,1
8664,occupation,1,-1
8674,occupation,1,-1
8686,occupation,1,-1
8699,occupation,1,-1
8703,occupation,1,-1
8715,occupation,1,-1
8718,occupation,1,1
8723,occupation,1,-1
8732,occupation,1,1
8759,occupation,1,-1
8764,occupation,-1,-1
8766,occupation,1,-1
8769,occupation,1,-1
8771,occupation,1,1
8777,occupation,1,-1
8784,occupation,1,1
8788,occupation,1,-1
8816,occupation,1,-1
8819,occupation,1,-1
8830,occupation,1,-1
8836,occupation,1,-1
8842,occupation,1,-1
8844,occupation,-1,-1
8856,occupation,-1,-1
8858,occupation,-1,-1
8865,occupation,-1,-1
8878,occupation,1,-1
8886,occupation,1,-1
8889,occupation,1,1
8914,occupation,1,1
8937,occupation,1,-1
8954,occupation,1,-1
8957,occupation,1,-1
8968,occupation,1,1
8973,occupation,1,1
8979,occupation,1,-1
8982,occupation,1,-1
8989,occupation,1,-1
8991,occupation,1,-1
9001,occupation,1,-1
9003,occupation,1,-1
9005,occupation,1,1
9015,occupation,1,-1
9017,occupation,1,-1
9019,occupation,1,1
9032,occupation,1,-1
9034,occupation,1,-1
9041,occupation,1,-1
9051,occupation,-1,-1
9055,occupation,1,-1
9064,occupation,1,-1
9077,occupation,1,-1
9093,occupation,1,1
9114,occupation,1,-1
9118,occupation,1,1
9120,occupation,1,1
9128,occupation,1,1
9131,occupation,1,-1
9146,occupation,1,-1
9152,occupation,1,1
9172,occupation,1,-1
9180,occupation,1,-1
9187,occupation,1,-1
9188,occupation,1,-1
9196,occupation,1,-1
9200,occupation,1,1
9203,occupation,1,1
9212,occupation,1,-1
9213,occupation,1,-1
9232,occupation,1,-1
9239,occupation,1,-1
9246,occupation,1,-1
9248,occupation,-1,-1
9257,occupation,-1,-1
9260,occupation,1,-1
9287,occupation,1,-1
9310,occupation,1,-1
9320,occupation,1,-1
9328,occupation,1,-1
9355,occupation,1,-1
9361,occupation,1,1
9367,occupation,1,-1
9370,occupation,1,-1
9389,occupation,1,-1
9405,occupation,-1,-1
9413,occupation,1,-1
9420,occupation,1,-1
9437,occupation,1,-1
9438,occupation,1,-1
9447,occupation,1,-1
9448,occupation,1,-1
9451,occupation,1,-1
9472,occupation,1,-1
9487,occupation,1,1
9488,occupation,1,1
9489,occupation,1,1
9502,occupation,1,-1
9512,occupation,1,-1
9519,occupation,1,-1
9540,occupation,1,-1
9553,occupation,1,1
9557,occupation,1,-1
9597,occupation,1,-1
9598,occupation,1,-1
9605,occupation,1,1
9616,occupation,1,-1
9622,occupation,1,-1
9629,occupation,1,-1
9632,occupation,1,1
9633,occupation,1,1
9635,occupation,1,-1
9638,occupation,1,-1
9644,occupation,1,-1
9655,occupation,1,-1
9659,occupation,1,1
9670,occupation,1,-1
9674,occupation,-1,-1
9675,occupation,1,1
9693,occupation,1,-1
9725,occupation,1,-1
9728,occupation,1,-1
9733,occupation,1,1
9737,occupation,1,-1
9749,occupation,1,-1
9753,occupation,1,-1
9759,occupation,1,-1
9760,occupation,1,-1
9762,occupation,1,-1
9765,occupation,1,-1
9791,occupation,1,-1
9810,occupation,-1,-1
9812,occupation,1,-1
9816,occupation,1,-1
